rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
579228,Private eye ranks National League team (7),PIRATES,,18d,,"NY Times, Sunday, April 20, 2008 Cryptic Crossword",nytimes/C Apr2008.2.puz,nytimes
579229,"Bogus, as a deed for a salt lake (4,3)",DEADSEA,,19d,,"NY Times, Sunday, April 20, 2008 Cryptic Crossword",nytimes/C Apr2008.2.puz,nytimes
579230,Vex a New Testament beau (7),GALLANT,,20d,,"NY Times, Sunday, April 20, 2008 Cryptic Crossword",nytimes/C Apr2008.2.puz,nytimes
579231,Masked man's sidekick around Oregon city (7),TORONTO,,21d,,"NY Times, Sunday, April 20, 2008 Cryptic Crossword",nytimes/C Apr2008.2.puz,nytimes
579232,Sponge down in a prison (5),CADGE,,23d,,"NY Times, Sunday, April 20, 2008 Cryptic Crossword",nytimes/C Apr2008.2.puz,nytimes
575282,Spielberg film with a message about vision that's unclear (7),AMISTAD,,1a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575283,"Lose sight of Halloween creature with Dracula's head (2,5)",GOBLIND,,5a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575284,"Play the clarinet badly, as in an interlude? (15)",PARENTHETICALLY,,9a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575285,Bank stirred Verdi's ire (9),RIVERSIDE,,10a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575286,Chekhov makes an appearance in Milan tonight (5),ANTON,,11a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575287,Moves quickly after start of Nike contracts (7),NARROWS,,12a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575288,She keeps warm with cover (7),SHEATHE,,14a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575289,Hero of legend in the southeastern United States (7),THESEUS,,16a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575290,New resident's dog swallowing head of lettuce (7),SETTLER,,18a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575291,"Circle, or fragment (5)",ORBIT,,20a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575292,"Somewhat odd, Eric eats bit of copper penny (9)",ECCENTRIC,,22a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575293,"TV show with doctors operating as hell breaks loose (7,8)",GENERALHOSPITAL,,24a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575294,Russian revolutionary runs Kentucky (7),TROTSKY,,25a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575295,Volunteers tossed tinsel on top of spruce (7),ENLISTS,,26a,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575296,Endlessly striving for headache relief (7),ASPIRIN,,1d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575297,"Regarding poetry written from right to left (2,7)",INREVERSE,,2d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575298,Barbershop singer Bill heard (5),TENOR,,3d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575299,Cruise had raised flowers (7),DAHLIAS,,4d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575300,"""Squalid conditions,"" Gore at first says (7)",GUTTERS,,5d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575301,A butcher's out of control in a city of Europe (9),BUCHAREST,,6d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575302,Little bit of land is rented (5),ISLET,,7d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575303,Female leader finished with Japanese money (7),DOYENNE,,8d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575304,Spills open coffee containers (9),OVERTURNS,,13d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575305,Bears in Mobile or Seattle (9),TOLERATES,,15d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575306,"Brainwork, however, on the front of Time (7)",THOUGHT,,16d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575307,English poet is cautious penning Spanish and French articles (7),SHELLEY,,17d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575308,Sweet product's strange sources (7),SUCROSE,,18d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575309,"Musical note ""C"" -- everyone's summons to come back (7)",RECALLS,,19d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575310,Box to be sold with game (5),BINGO,,21d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
575311,Land plane roughly (5),NEPAL,,23d,,"NY Times, Sunday, April 19, 1998 Cryptic Crossword",nytimes/C Apr1998.2.puz,nytimes
576366,Brazen criminal - he's a bad 'un (9),UNABASHED,,9a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576367,"Apply minimum of effort, knocking over dino (5)",EXERT,,10a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576368,Elderly relative in Georgia defending extreme elements of Republicanism? (7),GRANDMA,,11a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576369,Interrupt doubter after Reformation (7),OBTRUDE,,12a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576370,Lying hedonists all over the place (9),DISHONEST,,13a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576371,"Boy, it will return like some currents (5)",TIDAL,,15a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576372,Songs: those inducing narcosis? (7),NUMBERS,,16a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576373,Pursue no backing for an American League team (7),YANKEES,,18a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576374,Cast finished speaking (5),THREW,,20a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576375,Roman arena figure reportedly delighted she'd made a tasty meal for 'im? (9),GLADIATOR,,22a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576376,"Suddenly get worse in the Sunshine State and enlist again (5,2)",FLAREUP,,25a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576377,Most related eastern bats (7),NEAREST,,26a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576378,Brilliant effect produced by bit of color in spun yarn (5),ECLAT,,28a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576379,Choice in September 1st plebiscite? (9),SELECTION,,29a,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576380,"Rough, like a covered floor? (6)",RUGGED,,1d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576381,"Only odd parts read in deal, that figures! (4)",DATA,,2d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576382,Said carriage is pretty (8),HANDSOME,,3d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576383,Piece of music in E sharp composed (6),PHRASE,,4d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576384,Idolatry debunked in masterly fashion (8),ADROITLY,,5d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576385,"Hurriedly fly off and act like a small bird? (4,2)",BEATIT,,6d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576386,Then guides in ruins can be a blessing (10),GESUNDHEIT,,7d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576387,Soak the French spires (8),STEEPLES,,8d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576388,"Roll with seasonal seasoning, did you say? (10)",SOMERSAULT,,14d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576389,"Told capriciously, ""Fine, do it!"" (8)",NOTIFIED,,16d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576390,Sing different letters in shower? (8),SIGNPOST,,17d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576391,Pain is in something a lexicographer studies (8),NUISANCE,,19d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576392,Item placed on a grave ordered in the war (6),WREATH,,21d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576393,Singer Wilson and Green's records (6),ANNALS,,23d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576394,Bar stocking container for beer (stout) (6),ROTUND,,24d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576395,Alien abducts just under a dozen - that's way out! (4),EXIT,,27d,,"NY Times, Sunday, April 18, 2021 CRYPTIC CROSSWORD",nytimes/Apr1821.2 C.puz,nytimes
576896,Ends period of service in Iraq's capital (7),TERMINI,,1a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576897,"Revival, etc., holding back Mideast city (3,4)",TELAVIV,,5a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576898,VCR button awkwardly handles audio (5),PAUSE,,9a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576899,Authorities party with underlings (9),DOMINIONS,,10a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576900,Practice concerning funeral vehicle (8),REHEARSE,,11a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576901,"Bill, bug landlord's client (6)",TENANT,,12a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576902,Bygone bird egg in peculiar retrospective (4),DODO,,14a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576903,"Outrageous bribe moved warplane (4,6)",DIVEBOMBER,,15a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576904,Chided dupe felt bad (10),REPROACHED,,18a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576905,Reserve cargo space (4),HOLD,,19a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576906,Unperturbed drunk seated (6),SEDATE,,22a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576907,Storms batter leaves (8),RAMPAGES,,24a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576908,"I'd equated swimming with a lack of noise (4,5)",DEADQUIET,,26a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576909,Chopper blade going back and forth (5),ROTOR,,27a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576910,Oriental Avenue's close to the rear (7),EASTERN,,28a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576911,"After 12 months, actor Beatty had longings (7)",YEARNED,,29a,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576912,"Stuff that's sticky and red, like chopsticks (7)",TAPERED,,1d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576913,"Tried to intimidate huge, proud stranger (7,2)",ROUGHEDUP,,2d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576914,I step up behind cold polar formation (6),ICECAP,,3d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576915,Faint gut reaction about pair of dice (10),INDISTINCT,,4d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576916,Bland mince meat (4),TAME,,5d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576917,Jousting weapon drawing knight (8),LANCELOT,,6d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576918,Virgin Islands love Louisiana instrument (5),VIOLA,,7d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576919,Part of a baseball cap shielding that one tourist (7),VISITOR,,8d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576920,"Really vent, after making arrangements in an appropriate way (10)",RELEVANTLY,,13d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576921,"Introduced Brighton after making IOU? (7,2)",BROUGHTON,,16d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576922,Small shop in Djibouti questioned (8),BOUTIQUE,,17d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576923,Leftovers you finally stored in lodge (7),RESIDUE,,18d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576924,Wanted piece of rope in Eddie's mobile (7),DESIRED,,20d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576925,Small section atop a Greek city-state (6),SPARTA,,21d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576926,Dr. Silver's puffs on a cigarette (5),DRAGS,,23d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
576927,Civic club member's tellin' tales to the audience (4),LION,,25d,,"NY Times, Sunday, April 11, 2004 Cryptic Crossword",nytimes/C Apr1104.2.puz,nytimes
575840,Garbage boat (4),JUNK,,1a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575841,Hot tempers disturbed a parental figure (10),STEPMOTHER,,3a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575842,Wise guy's school years (4),SAGE,,9a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575843,"Gallon for crystal, reportedly (4,6)",FOURQUARTS,,10a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575844,"Communicating with chin out, oddly (2,5)",INTOUCH,,12a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575845,Listen to some of the argument (4),HEAR,,13a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575846,"Keyboard that's a mix of red & orange (4,5)",REEDORGAN,,16a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575847,The Spanish had a meal cheer (5),ELATE,,18a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575848,Sailboat's southern circuit (5),SLOOP,,19a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575849,"Leaves part of a ladder outside hairdresser's shop (4,5)",RUNSALONG,,21a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575850,Stew in returnable cans (4),SNIT,,23a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575851,Seasoning in place of dessert (7),SHERBET,,24a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575852,"Our father's awfully late (5,5)",AFTERHOURS,,27a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575853,Pine for a Marxist revolutionary (4),ACHE,,28a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575854,Office head playing team sports (10),POSTMASTER,,29a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575855,First of pupils convened for H.S. exam (4),PSAT,,30a,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575856,"Golfer, recently arrived, advanced in the rankings (6,4)",JUSTINROSE,,1d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575857,"Water bird near the friend of Harry Potter (5,5)",NIGHTHERON,,2d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575858,Beep horn at the front end of a bridge? (5),TOOTH,,4d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575859,Leave chicken atop temple in Athens (9),PARTHENON,,5d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575860,Make eggs to value freshly (7),OVULATE,,6d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575861,Queen of the gods with her first letter (4),HERA,,7d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575862,Advertiser's ultimate purpose: scam (4),RUSE,,8d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575863,Total zero in Japanese wrestling (4),SUMO,,11d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575864,Oven shelves holding the Greek hogs (10),RAZORBACKS,,14d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575865,Dianne in film about octet of greatest importance (10),WEIGHTIEST,,15d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575866,"Signatory misspelled ""convolutions"" (9)",GYRATIONS,,17d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575867,"Smart stuff, writing with all 26 letters of the alphabet (7)",PANGRAM,,20d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575868,Primate standing beside unknown peak (4),APEX,,22d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575869,Deliver free verse (5),SERVE,,24d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575870,Perpetrator of a sting used to be chief of police (4),WASP,,25d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
575871,Milo's movie partner in hypnotism (4),OTIS,,26d,,"NY Times, Sun, Sep 22, 2019 CRYPTIC CROSSWORD",nytimes/Sep2219.2.puz,nytimes
579107,Placard about South American city at the back (9),POSTERIOR,,1a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579108,Opposed to Conservative caper (5),ANTIC,,6a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579109,Ring for each giant contraption in use (9),OPERATING,,9a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579110,In from a Hawaiian city (5),OMAHA,,10a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579111,One or the other one in number? (6),EITHER,,11a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579112,"Beginning to move, cooked slowly and plunged into water (8)",IMMERSED,,12a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579113,Particular editor flipped over last part (6),DETAIL,,13a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579114,"Hint, in one poem, the exact opposite (8)",ANTIPODE,,15a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579115,Exotic Oriental tale (8),RELATION,,19a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
579116,It acts oddly inert (6),STATIC,,20a,,"NY Times, Sun, Oct 21, 2018 CRYPTIC CROSSWORD",nytimes/C Oct2118.2.puz,nytimes
